Subscription,Resource Group,Location,Type,Service Name,Broken,Category,Subcategory,Severity,Description,Result,Learn
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,cloud-shell-storage-westus,westus,Microsoft.Storage/storageAccounts,cs48d2c636f918dx4ef6x845,true,Security,Private Endpoint,High,Storage should have private endpoints enabled,,https://learn.microsoft.com/en-us/azure/storage/common/storage-private-endpoints
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,cloud-shell-storage-westus,westus,Microsoft.Storage/storageAccounts,cs48d2c636f918dx4ef6x845,true,Security,TLS,Low,Storage Account should enforce TLS >= 1.2,,https://learn.microsoft.com/en-us/azure/storage/common/transport-layer-security-configure-minimum-version?tabs=portal
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,cloud-shell-storage-westus,westus,Microsoft.Storage/storageAccounts,cs48d2c636f918dx4ef6x845,true,Reliability,Diagnostic Logs,Medium,Storage should have diagnostic settings enabled,,https://learn.microsoft.com/en-us/azure/storage/blobs/monitor-blob-storage
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,cloud-shell-storage-westus,westus,Microsoft.Storage/storageAccounts,cs48d2c636f918dx4ef6x845,true,Operational Excellence,Naming Convention (CAF),Low,Storage Name should comply with naming conventions,,https://learn.microsoft.com/en-us/azure/cloud-adoption-framework/ready/azure-best-practices/resource-abbreviations
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,cloud-shell-storage-westus,westus,Microsoft.Storage/storageAccounts,cs48d2c636f918dx4ef6x845,true,Reliability,Availability Zones,High,Storage should have availability zones enabled,,https://learn.microsoft.com/EN-US/azure/reliability/migrate-storage
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Utopia,westeurope,Microsoft.Storage/storageAccounts,utopiabar,true,Security,HTTPS Only,High,Storage Account should use HTTPS only,,https://learn.microsoft.com/en-us/azure/storage/common/storage-require-secure-transfer
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Utopia,westeurope,Microsoft.Storage/storageAccounts,utopiabar,true,Security,TLS,Low,Storage Account should enforce TLS >= 1.2,,https://learn.microsoft.com/en-us/azure/storage/common/transport-layer-security-configure-minimum-version?tabs=portal
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Utopia,westeurope,Microsoft.Storage/storageAccounts,utopiabar,true,Operational Excellence,Naming Convention (CAF),Low,Storage Name should comply with naming conventions,,https://learn.microsoft.com/en-us/azure/cloud-adoption-framework/ready/azure-best-practices/resource-abbreviations
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Utopia,westeurope,Microsoft.Storage/storageAccounts,utopiabar,true,Security,Private Endpoint,High,Storage should have private endpoints enabled,,https://learn.microsoft.com/en-us/azure/storage/common/storage-private-endpoints
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Utopia,westeurope,Microsoft.Storage/storageAccounts,utopiabar,true,Reliability,Diagnostic Logs,Medium,Storage should have diagnostic settings enabled,,https://learn.microsoft.com/en-us/azure/storage/blobs/monitor-blob-storage
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Utopia,westeurope,Microsoft.Storage/storageAccounts,utopiabar,true,Reliability,Availability Zones,High,Storage should have availability zones enabled,,https://learn.microsoft.com/EN-US/azure/reliability/migrate-storage
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Utopia,westeurope,Microsoft.Storage/storageAccounts,utopiabar,true,Operational Excellence,Tags,Low,Storage Account should have tags,,https://learn.microsoft.com/en-us/azure/azure-resource-manager/management/tag-resources?tabs=json
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-Spain,northeurope,Microsoft.Web/serverfarms/sites,globalai,true,Security,Private Endpoint,High,App Service should have private endpoints enabled,,https://learn.microsoft.com/en-us/azure/app-service/networking/private-endpoint
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-Spain,northeurope,Microsoft.Web/serverfarms/sites,globalai,true,Reliability,Diagnostic Logs,Medium,App Service should have diagnostic settings enabled,,https://learn.microsoft.com/en-us/azure/app-service/troubleshoot-diagnostic-logs#send-logs-to-azure-monitor
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-Spain,northeurope,Microsoft.Web/serverfarms/sites,globalai,true,Security,Security,High,App Service should have Always On enabled,,https://learn.microsoft.com/en-us/azure/app-service/configure-common?tabs=portal
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-Spain,northeurope,Microsoft.Web/serverfarms/sites,globalai,true,Security,Security,High,App Service should not allow insecure FTP,,https://learn.microsoft.com/en-us/azure/app-service/deploy-ftp?tabs=portal
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-Spain,northeurope,Microsoft.Web/serverfarms/sites,globalai,true,Operational Excellence,Naming Convention (CAF),Low,App Service Name should comply with naming conventions,,https://learn.microsoft.com/en-us/azure/cloud-adoption-framework/ready/azure-best-practices/resource-abbreviations
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-Spain,northeurope,Microsoft.Web/serverfarms/sites,globalai,true,Reliability,Reliability,Medium,App Service should avoid using Client Affinity,,https://learn.microsoft.com/en-us/azure/well-architected/service-guides/azure-app-service/reliability#checklist
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-Spain,northeurope,Microsoft.Web/serverfarms/sites,globalai,true,Security,Networking,Medium,App Service should use VNET integration,,https://learn.microsoft.com/en-us/azure/app-service/overview-vnet-integration
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-Spain,northeurope,Microsoft.Web/serverfarms/sites,globalai,true,Operational Excellence,Tags,Low,App Service should have tags,,https://learn.microsoft.com/en-us/azure/azure-resource-manager/management/tag-resources?tabs=json
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-Spain,northeurope,Microsoft.Web/serverfarms/sites,globalai,true,Security,Networking,Medium,App Service should have VNET Route all enabled for VNET integration,,https://learn.microsoft.com/en-us/azure/app-service/overview-vnet-integration
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-Spain,northeurope,Microsoft.Web/serverfarms/sites,globalai,true,Security,Identity and Access Control,Medium,App Service should use Managed Identities,,https://learn.microsoft.com/en-us/azure/app-service/overview-managed-identity?tabs=portal%2Chttp
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-Spain,northeurope,Microsoft.Web/serverfarms,globalai-serverfarm,true,Reliability,Availability Zones,High,Plan should have availability zones enabled,,https://learn.microsoft.com/en-us/azure/reliability/migrate-app-service
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-Spain,northeurope,Microsoft.Web/serverfarms,globalai-serverfarm,true,Reliability,Diagnostic Logs,Medium,Plan should have diagnostic settings enabled,,
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-Spain,northeurope,Microsoft.Web/serverfarms,globalai-serverfarm,true,Operational Excellence,Naming Convention (CAF),Low,Plan Name should comply with naming conventions,,https://learn.microsoft.com/en-us/azure/cloud-adoption-framework/ready/azure-best-practices/resource-abbreviations
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-Spain,northeurope,Microsoft.KeyVault/vaults,globalai-kv,true,Security,Private Endpoint,High,Key Vault should have private endpoints enabled,,https://learn.microsoft.com/en-us/azure/key-vault/general/private-link-service
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-Spain,northeurope,Microsoft.KeyVault/vaults,globalai-kv,true,Reliability,Diagnostic Logs,Medium,Key Vault should have diagnostic settings enabled,,https://learn.microsoft.com/en-us/azure/key-vault/general/monitor-key-vault
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-Spain,northeurope,Microsoft.KeyVault/vaults,globalai-kv,true,Reliability,Reliability,Medium,Key Vault should have purge protection enabled,,https://learn.microsoft.com/en-us/azure/key-vault/general/soft-delete-overview#purge-protection
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-Spain,northeurope,Microsoft.KeyVault/vaults,globalai-kv,true,Reliability,Reliability,Medium,Key Vault should have soft delete enabled,,https://learn.microsoft.com/en-us/azure/key-vault/general/soft-delete-overview
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-Spain,northeurope,Microsoft.KeyVault/vaults,globalai-kv,true,Operational Excellence,Tags,Low,Key Vault should have tags,,https://learn.microsoft.com/en-us/azure/azure-resource-manager/management/tag-resources?tabs=json
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-Spain,northeurope,Microsoft.KeyVault/vaults,globalai-kv,true,Operational Excellence,Naming Convention (CAF),Low,Key Vault Name should comply with naming conventions,,https://learn.microsoft.com/en-us/azure/cloud-adoption-framework/ready/azure-best-practices/resource-abbreviations
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-Spain,northeurope,Microsoft.Sql/servers/databases,globalai-db,true,Reliability,Availability Zones,High,SQL Database should have availability zones enabled,,
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-Spain,northeurope,Microsoft.Sql/servers/databases,globalai-db,true,Operational Excellence,Tags,Low,SQL Database should have tags,,https://learn.microsoft.com/en-us/azure/azure-resource-manager/management/tag-resources?tabs=json
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-Spain,northeurope,Microsoft.Sql/servers/databases,globalai-db,true,Operational Excellence,Naming Convention (CAF),Low,SQL Database Name should comply with naming conventions,,https://learn.microsoft.com/en-us/azure/cloud-adoption-framework/ready/azure-best-practices/resource-abbreviations
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-Spain,northeurope,Microsoft.Sql/servers/databases,master,true,Reliability,Availability Zones,High,SQL Database should have availability zones enabled,,
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-Spain,northeurope,Microsoft.Sql/servers/databases,master,true,Reliability,Diagnostic Logs,Medium,SQL Database should have diagnostic settings enabled,,
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-Spain,northeurope,Microsoft.Sql/servers/databases,master,true,Operational Excellence,Tags,Low,SQL Database should have tags,,https://learn.microsoft.com/en-us/azure/azure-resource-manager/management/tag-resources?tabs=json
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-Spain,northeurope,Microsoft.Sql/servers,globalai-sqlserver,true,Reliability,Diagnostic Logs,Medium,SQL should have diagnostic settings enabled,,
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-Spain,northeurope,Microsoft.Sql/servers,globalai-sqlserver,true,Security,TLS,Low,SQL should enforce TLS >= 1.2,,https://learn.microsoft.com/en-us/azure/azure-sql/database/connectivity-settings?view=azuresql&tabs=azure-portal#minimal-tls-version
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-Spain,northeurope,Microsoft.Sql/servers,globalai-sqlserver,true,Operational Excellence,Naming Convention (CAF),Low,SQL Name should comply with naming conventions,,https://learn.microsoft.com/en-us/azure/cloud-adoption-framework/ready/azure-best-practices/resource-abbreviations
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-Spain,northeurope,Microsoft.Sql/servers,globalai-sqlserver,true,Security,Private Endpoint,High,SQL should have private endpoints enabled,,
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-Spain,northeurope,microsoft.insights/components,globalai,true,Reliability,Reliability,Low,Azure Application Insights should store data in a Log Analytics Workspace,,https://learn.microsoft.com/en-us/azure/azure-monitor/app/create-workspace-resource
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-Spain,northeurope,microsoft.insights/components,globalai,true,Operational Excellence,Naming Convention (CAF),Low,Azure Application Insights Name should comply with naming conventions,,https://learn.microsoft.com/en-us/azure/cloud-adoption-framework/ready/azure-best-practices/resource-abbreviations
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-Spain,westus,Microsoft.Cdn/profiles,globalai,true,Operational Excellence,Naming Convention (CAF),Low,Azure FrontDoor Name should comply with naming conventions,,https://learn.microsoft.com/en-us/azure/cloud-adoption-framework/ready/azure-best-practices/resource-abbreviations
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-Spain,westus,Microsoft.Cdn/profiles,globalai,true,Reliability,Diagnostic Logs,Medium,Azure FrontDoor should have diagnostic settings enabled,,https://learn.microsoft.com/en-us/azure/frontdoor/standard-premium/how-to-logs
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-Spain,westus,Microsoft.Cdn/profiles,globalai,true,Operational Excellence,Tags,Low,Azure FrontDoor should have tags,,https://learn.microsoft.com/en-us/azure/azure-resource-manager/management/tag-resources?tabs=json
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-Spain,northeurope,Microsoft.Storage/storageAccounts,globalai,true,Operational Excellence,Naming Convention (CAF),Low,Storage Name should comply with naming conventions,,https://learn.microsoft.com/en-us/azure/cloud-adoption-framework/ready/azure-best-practices/resource-abbreviations
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-Spain,northeurope,Microsoft.Storage/storageAccounts,globalai,true,Operational Excellence,Tags,Low,Storage Account should have tags,,https://learn.microsoft.com/en-us/azure/azure-resource-manager/management/tag-resources?tabs=json
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-Spain,northeurope,Microsoft.Storage/storageAccounts,globalai,true,Security,TLS,Low,Storage Account should enforce TLS >= 1.2,,https://learn.microsoft.com/en-us/azure/storage/common/transport-layer-security-configure-minimum-version?tabs=portal
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-Spain,northeurope,Microsoft.Storage/storageAccounts,globalai,true,Reliability,Availability Zones,High,Storage should have availability zones enabled,,https://learn.microsoft.com/EN-US/azure/reliability/migrate-storage
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-Spain,northeurope,Microsoft.Storage/storageAccounts,globalai,true,Security,Private Endpoint,High,Storage should have private endpoints enabled,,https://learn.microsoft.com/en-us/azure/storage/common/storage-private-endpoints
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-Spain,northeurope,Microsoft.Storage/storageAccounts,globalai,true,Reliability,Diagnostic Logs,Medium,Storage should have diagnostic settings enabled,,https://learn.microsoft.com/en-us/azure/storage/blobs/monitor-blob-storage
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-Spain,northeurope,Microsoft.Network/virtualNetworks,globalai-vnet,true,Security,Networking,High,Virtual Network: All Subnets should have a Network Security Group associated,,https://learn.microsoft.com/azure/virtual-network/concepts-and-best-practices
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-Spain,northeurope,Microsoft.Network/virtualNetworks,globalai-vnet,true,Operational Excellence,Naming Convention (CAF),Low,Virtual Network Name should comply with naming conventions,,https://learn.microsoft.com/en-us/azure/cloud-adoption-framework/ready/azure-best-practices/resource-abbreviations
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-Spain,northeurope,Microsoft.Network/virtualNetworks,globalai-vnet,true,Reliability,Diagnostic Logs,Medium,Virtual Network should have diagnostic settings enabled,,https://learn.microsoft.com/en-us/azure/virtual-network/monitor-virtual-network#collection-and-routing
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,westeurope,Microsoft.Web/serverfarms/sites,azurebrains,true,Security,Networking,Medium,App Service should use VNET integration,,https://learn.microsoft.com/en-us/azure/app-service/overview-vnet-integration
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,westeurope,Microsoft.Web/serverfarms/sites,azurebrains,true,Operational Excellence,Naming Convention (CAF),Low,App Service Name should comply with naming conventions,,https://learn.microsoft.com/en-us/azure/cloud-adoption-framework/ready/azure-best-practices/resource-abbreviations
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,westeurope,Microsoft.Web/serverfarms/sites,azurebrains,true,Security,Identity and Access Control,Medium,App Service should use Managed Identities,,https://learn.microsoft.com/en-us/azure/app-service/overview-managed-identity?tabs=portal%2Chttp
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,westeurope,Microsoft.Web/serverfarms/sites,azurebrains,true,Security,Networking,Medium,App Service should have VNET Route all enabled for VNET integration,,https://learn.microsoft.com/en-us/azure/app-service/overview-vnet-integration
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,westeurope,Microsoft.Web/serverfarms/sites,azurebrains,true,Security,Private Endpoint,High,App Service should have private endpoints enabled,,https://learn.microsoft.com/en-us/azure/app-service/networking/private-endpoint
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,westeurope,Microsoft.Web/serverfarms/sites,azurebrains,true,Security,Security,High,App Service should have Always On enabled,,https://learn.microsoft.com/en-us/azure/app-service/configure-common?tabs=portal
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,westeurope,Microsoft.Web/serverfarms/sites,azurebrains,true,Security,Security,High,App Service should not allow insecure FTP,,https://learn.microsoft.com/en-us/azure/app-service/deploy-ftp?tabs=portal
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,westeurope,Microsoft.Web/serverfarms/sites,azurebrains,true,Reliability,Diagnostic Logs,Medium,App Service should have diagnostic settings enabled,,https://learn.microsoft.com/en-us/azure/app-service/troubleshoot-diagnostic-logs#send-logs-to-azure-monitor
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,westeurope,Microsoft.Web/serverfarms/sites,azurebrains,true,Reliability,Reliability,Medium,App Service should avoid using Client Affinity,,https://learn.microsoft.com/en-us/azure/well-architected/service-guides/azure-app-service/reliability#checklist
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,westeurope,Microsoft.Web/serverfarms/sites,azurebrains,true,Operational Excellence,Tags,Low,App Service should have tags,,https://learn.microsoft.com/en-us/azure/azure-resource-manager/management/tag-resources?tabs=json
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,westeurope,Microsoft.Web/serverfarms,AzureBrainsPlan,true,Operational Excellence,Tags,Low,Plan should have tags,,https://learn.microsoft.com/en-us/azure/azure-resource-manager/management/tag-resources?tabs=json
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,westeurope,Microsoft.Web/serverfarms,AzureBrainsPlan,true,Operational Excellence,Naming Convention (CAF),Low,Plan Name should comply with naming conventions,,https://learn.microsoft.com/en-us/azure/cloud-adoption-framework/ready/azure-best-practices/resource-abbreviations
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,westeurope,Microsoft.Web/serverfarms,AzureBrainsPlan,true,Reliability,Availability Zones,High,Plan should have availability zones enabled,,https://learn.microsoft.com/en-us/azure/reliability/migrate-app-service
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,westeurope,Microsoft.Web/serverfarms,AzureBrainsPlan,true,Reliability,Diagnostic Logs,Medium,Plan should have diagnostic settings enabled,,
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,northeurope,Microsoft.Web/serverfarms/sites,azurebrainsbot,true,Operational Excellence,Naming Convention (CAF),Low,App Service Name should comply with naming conventions,,https://learn.microsoft.com/en-us/azure/cloud-adoption-framework/ready/azure-best-practices/resource-abbreviations
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,northeurope,Microsoft.Web/serverfarms/sites,azurebrainsbot,true,Security,Networking,Medium,App Service should use VNET integration,,https://learn.microsoft.com/en-us/azure/app-service/overview-vnet-integration
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,northeurope,Microsoft.Web/serverfarms/sites,azurebrainsbot,true,Security,Identity and Access Control,Medium,App Service should use Managed Identities,,https://learn.microsoft.com/en-us/azure/app-service/overview-managed-identity?tabs=portal%2Chttp
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,northeurope,Microsoft.Web/serverfarms/sites,azurebrainsbot,true,Security,Security,High,App Service should have Always On enabled,,https://learn.microsoft.com/en-us/azure/app-service/configure-common?tabs=portal
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,northeurope,Microsoft.Web/serverfarms/sites,azurebrainsbot,true,Security,Private Endpoint,High,App Service should have private endpoints enabled,,https://learn.microsoft.com/en-us/azure/app-service/networking/private-endpoint
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,northeurope,Microsoft.Web/serverfarms/sites,azurebrainsbot,true,Reliability,Reliability,Medium,App Service should avoid using Client Affinity,,https://learn.microsoft.com/en-us/azure/well-architected/service-guides/azure-app-service/reliability#checklist
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,northeurope,Microsoft.Web/serverfarms/sites,azurebrainsbot,true,Security,Networking,Medium,App Service should have VNET Route all enabled for VNET integration,,https://learn.microsoft.com/en-us/azure/app-service/overview-vnet-integration
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,northeurope,Microsoft.Web/serverfarms/sites,azurebrainsbot,true,Security,HTTPS Only,High,App Service should use HTTPS only,,https://learn.microsoft.com/azure/app-service/configure-ssl-bindings#enforce-https
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,northeurope,Microsoft.Web/serverfarms,azurebrainsbotplan,true,Reliability,SLA,High,Plan should have a SLA,None,https://www.azure.cn/en-us/support/sla/app-service/
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,northeurope,Microsoft.Web/serverfarms,azurebrainsbotplan,true,Reliability,Availability Zones,High,Plan should have availability zones enabled,,https://learn.microsoft.com/en-us/azure/reliability/migrate-app-service
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,northeurope,Microsoft.Web/serverfarms,azurebrainsbotplan,true,Reliability,Diagnostic Logs,Medium,Plan should have diagnostic settings enabled,,
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,northeurope,Microsoft.Web/serverfarms,azurebrainsbotplan,true,Operational Excellence,Tags,Low,Plan should have tags,,https://learn.microsoft.com/en-us/azure/azure-resource-manager/management/tag-resources?tabs=json
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,northeurope,Microsoft.Web/serverfarms,azurebrainsbotplan,true,Operational Excellence,Naming Convention (CAF),Low,Plan Name should comply with naming conventions,,https://learn.microsoft.com/en-us/azure/cloud-adoption-framework/ready/azure-best-practices/resource-abbreviations
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,westeurope,Microsoft.KeyVault/vaults,kv-azurebrains,true,Operational Excellence,Tags,Low,Key Vault should have tags,,https://learn.microsoft.com/en-us/azure/azure-resource-manager/management/tag-resources?tabs=json
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,westeurope,Microsoft.KeyVault/vaults,kv-azurebrains,true,Security,Private Endpoint,High,Key Vault should have private endpoints enabled,,https://learn.microsoft.com/en-us/azure/key-vault/general/private-link-service
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,westeurope,Microsoft.KeyVault/vaults,kv-azurebrains,true,Reliability,Diagnostic Logs,Medium,Key Vault should have diagnostic settings enabled,,https://learn.microsoft.com/en-us/azure/key-vault/general/monitor-key-vault
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,westeurope,Microsoft.KeyVault/vaults,kv-azurebrains,true,Reliability,Reliability,Medium,Key Vault should have purge protection enabled,,https://learn.microsoft.com/en-us/azure/key-vault/general/soft-delete-overview#purge-protection
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,northeurope,microsoft.insights/components,AzurebrainsBot,true,Reliability,Reliability,Low,Azure Application Insights should store data in a Log Analytics Workspace,,https://learn.microsoft.com/en-us/azure/azure-monitor/app/create-workspace-resource
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,northeurope,microsoft.insights/components,AzurebrainsBot,true,Operational Excellence,Tags,Low,Azure Application Insights should have tags,,https://learn.microsoft.com/en-us/azure/azure-resource-manager/management/tag-resources?tabs=json
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,northeurope,microsoft.insights/components,AzurebrainsBot,true,Operational Excellence,Naming Convention (CAF),Low,Azure Application Insights Name should comply with naming conventions,,https://learn.microsoft.com/en-us/azure/cloud-adoption-framework/ready/azure-best-practices/resource-abbreviations
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,northeurope,microsoft.insights/components,azurebrains,true,Operational Excellence,Tags,Low,Azure Application Insights should have tags,,https://learn.microsoft.com/en-us/azure/azure-resource-manager/management/tag-resources?tabs=json
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,northeurope,microsoft.insights/components,azurebrains,true,Operational Excellence,Naming Convention (CAF),Low,Azure Application Insights Name should comply with naming conventions,,https://learn.microsoft.com/en-us/azure/cloud-adoption-framework/ready/azure-best-practices/resource-abbreviations
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,northeurope,microsoft.insights/components,azurebrains,true,Reliability,Reliability,Low,Azure Application Insights should store data in a Log Analytics Workspace,,https://learn.microsoft.com/en-us/azure/azure-monitor/app/create-workspace-resource
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,northeurope,Microsoft.Storage/storageAccounts,storagedeveloperdays,true,Security,Private Endpoint,High,Storage should have private endpoints enabled,,https://learn.microsoft.com/en-us/azure/storage/common/storage-private-endpoints
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,northeurope,Microsoft.Storage/storageAccounts,storagedeveloperdays,true,Reliability,Availability Zones,High,Storage should have availability zones enabled,,https://learn.microsoft.com/EN-US/azure/reliability/migrate-storage
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,northeurope,Microsoft.Storage/storageAccounts,storagedeveloperdays,true,Reliability,Diagnostic Logs,Medium,Storage should have diagnostic settings enabled,,https://learn.microsoft.com/en-us/azure/storage/blobs/monitor-blob-storage
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,northeurope,Microsoft.Storage/storageAccounts,storagedeveloperdays,true,Operational Excellence,Tags,Low,Storage Account should have tags,,https://learn.microsoft.com/en-us/azure/azure-resource-manager/management/tag-resources?tabs=json
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,northeurope,Microsoft.Storage/storageAccounts,pruebrates,true,Reliability,Availability Zones,High,Storage should have availability zones enabled,,https://learn.microsoft.com/EN-US/azure/reliability/migrate-storage
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,northeurope,Microsoft.Storage/storageAccounts,pruebrates,true,Reliability,Diagnostic Logs,Medium,Storage should have diagnostic settings enabled,,https://learn.microsoft.com/en-us/azure/storage/blobs/monitor-blob-storage
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,northeurope,Microsoft.Storage/storageAccounts,pruebrates,true,Operational Excellence,Tags,Low,Storage Account should have tags,,https://learn.microsoft.com/en-us/azure/azure-resource-manager/management/tag-resources?tabs=json
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,northeurope,Microsoft.Storage/storageAccounts,pruebrates,true,Security,Private Endpoint,High,Storage should have private endpoints enabled,,https://learn.microsoft.com/en-us/azure/storage/common/storage-private-endpoints
